,cf_to_public_sector,cf_to_private_sector,cf_health,cf_family,cf_dept_dissatisfaction,cf_job_dissatisfaction,cf_interpersonal_conflict,cf_other,institute_recognition,institute_job_security,dept_workload,dept_work_life_balance,dept_work_environment,gender,age,service_years
649,False,False,False,False,False,False,False,False,False,False,True,False,False,Female,21–25,Under 1 Year
650,False,True,False,False,False,False,False,False,False,False,True,False,True,Male,51-55,7 to 10 Years
651,False,False,False,True,False,False,False,True,False,False,False,False,False,Female,56+,5 to 6 Years
652,False,False,False,False,False,False,False,True,False,False,False,False,False,Male,51-55,3 to 4 Years
653,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,46–50,1 to 2 Years
654,False,True,False,False,False,True,True,False,False,False,False,False,False,Male,36–40,1 to 2 Years
655,False,True,False,False,False,False,False,False,True,True,True,True,True,Female,26–30,Under 1 Year
656,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,56+,5 to 6 Years
657,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,,NaN
658,False,False,False,False,False,False,True,False,False,False,False,False,False,Female,51-55,Under 1 Year
659,False,True,False,False,False,False,False,False,False,False,False,False,False,Female,46–50,1 to 2 Years
660,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,41–45,3 to 4 Years
661,False,True,False,False,False,True,False,False,False,False,False,False,False,Female,46–50,5 to 6 Years
662,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,56+,20 Plus Years
663,False,False,False,False,False,False,False,False,False,False,True,True,False,Female,21–25,1 to 2 Years
664,False,False,False,False,False,False,False,False,False,False,True,True,True,Female,56+,20 Plus Years
665,False,False,True,False,False,False,False,False,False,False,False,False,False,Female,,NaN
666,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,,NaN
667,False,False,False,False,False,False,False,False,False,False,False,False,True,Female,56+,20 Plus Years
668,False,False,True,False,False,False,False,False,False,True,False,False,True,Male,56+,20 Plus Years
669,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,26–30,3 to 4 Years
670,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,,NaN
671,False,False,False,False,False,True,False,False,False,False,False,False,False,Female,46–50,Under 1 Year
672,False,False,True,False,False,False,False,False,False,False,False,False,False,Female,,NaN
673,False,False,False,False,False,False,False,False,False,False,True,False,True,Male,41–45,1 to 2 Years
674,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,51-55,Under 1 Year
675,False,False,False,False,True,True,True,True,False,False,False,False,False,Male,51-55,Under 1 Year
676,True,False,False,False,False,False,False,False,False,False,False,False,True,Female,41–45,1 to 2 Years
677,False,False,False,False,False,False,False,True,False,True,False,False,False,Female,36–40,Under 1 Year
678,False,True,False,False,False,False,False,False,False,False,False,False,False,Male,51-55,3 to 4 Years
679,False,False,True,False,False,False,False,False,False,False,False,True,True,Female,56+,1 to 2 Years
680,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,41–45,5 to 6 Years
681,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,26–30,Under 1 Year
682,True,False,False,False,False,False,False,False,False,False,False,False,False,Female,26–30,Under 1 Year
683,False,False,False,False,False,False,False,True,True,True,True,True,True,Female,41–45,Under 1 Year
684,True,False,False,False,False,False,False,False,False,False,True,False,True,Male,41–45,3 to 4 Years
685,False,False,False,False,True,True,False,False,False,False,False,False,False,Female,26–30,1 to 2 Years
686,True,False,False,False,False,False,False,False,False,False,True,False,False,Female,41–45,5 to 6 Years
687,False,False,False,False,False,False,False,False,False,False,True,False,False,Female,36–40,3 to 4 Years
688,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,46–50,5 to 6 Years
689,False,False,True,False,False,True,False,False,False,False,False,False,False,Male,41–45,Under 1 Year
690,False,False,True,False,False,False,False,False,False,False,False,False,False,Female,,NaN
691,False,False,True,False,False,False,False,False,True,True,False,True,False,Female,56+,3 to 4 Years
692,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,,NaN
693,False,True,False,False,False,False,False,False,False,False,False,False,False,Female,26–30,1 to 2 Years
694,False,True,False,False,False,False,False,False,False,False,False,False,False,Female,,NaN
695,False,False,False,False,False,False,False,False,False,True,True,True,True,Female,56+,Under 1 Year
696,False,True,False,False,False,False,False,False,False,False,False,False,False,Male,21–25,5 to 6 Years
697,True,False,False,False,False,False,False,False,False,False,False,False,False,Male,51-55,1 to 2 Years
698,True,False,False,False,False,False,False,False,False,False,False,False,False,Female,,NaN
699,False,False,False,False,False,False,False,True,False,False,False,True,True,Female,51-55,5 to 6 Years
700,False,False,False,False,False,False,False,False,False,True,False,False,False,Female,41–45,1 to 2 Years
701,False,False,False,False,False,False,False,False,True,True,True,True,True,Female,26–30,3 to 4 Years
