,cf_to_public_sector,cf_to_private_sector,cf_health,cf_family,cf_dept_dissatisfaction,cf_job_dissatisfaction,cf_interpersonal_conflict,cf_other,institute_recognition,institute_job_security,dept_workload,dept_work_life_balance,dept_work_environment,gender,age,service_years,exit_year,college
545,False,False,False,False,False,False,False,False,False,False,True,False,False,Male,56+,11 to 20 Years,2013,DETE
546,False,False,True,True,False,False,False,False,False,False,False,False,False,Male,56+,3 to 4 Years,2013,DETE
547,True,False,False,False,True,True,False,False,False,False,False,False,False,Female,41-45,1 to 2 Years,2013,DETE
548,False,False,False,False,False,False,False,False,False,False,False,True,False,Female,56+,20 Plus Years,2013,DETE
549,False,False,False,False,False,False,False,True,False,False,False,False,False,Male,51-55,20 Plus Years,2013,DETE
550,False,False,False,True,False,False,False,False,False,False,False,False,False,Male,36-40,7 to 10 Years,2013,DETE
551,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,41-45,1 to 2 Years,2013,DETE
552,False,False,False,False,True,False,False,False,False,False,True,True,False,Female,56+,Under 1 Year,2013,DETE
553,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,11 to 20 Years,2013,DETE
554,False,False,False,False,False,False,False,False,False,False,False,True,False,Female,56+,,2012,DETE
555,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,20 Plus Years,2013,DETE
556,False,False,True,False,False,False,False,False,False,False,False,True,False,Female,56+,3 to 4 Years,2013,DETE
557,False,False,False,False,False,False,False,False,True,False,True,True,False,Female,21-25,1 to 2 Years,2013,DETE
558,False,False,False,False,True,False,False,False,False,True,False,False,False,Male,56+,7 to 10 Years,2013,DETE
559,False,False,False,False,False,False,True,False,False,False,False,False,False,Female,56+,11 to 20 Years,2013,DETE
560,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,1 to 2 Years,2013,DETE
561,False,False,False,False,False,False,True,False,True,False,True,True,False,Male,56+,11 to 20 Years,2013,DETE
562,False,True,False,False,False,False,False,False,False,False,False,False,False,Female,41-45,1 to 2 Years,2013,DETE
563,False,False,False,False,True,False,False,False,True,False,True,True,False,Female,41-45,1 to 2 Years,2013,DETE
564,False,False,False,False,False,False,False,False,False,False,False,True,False,Female,51-55,11 to 20 Years,2013,DETE
565,False,False,False,False,False,False,False,False,False,False,True,True,False,Female,51-55,11 to 20 Years,2013,DETE
566,False,False,False,False,False,True,False,False,False,False,False,True,False,Male,56+,20 Plus Years,2013,DETE
567,False,False,True,False,False,False,False,False,False,False,False,False,False,Male,56+,1 to 2 Years,2013,DETE
568,False,True,False,True,False,False,False,False,False,False,False,True,False,Female,46-50,,2013,DETE
569,False,False,False,False,False,False,False,False,False,False,False,True,False,Male,31-35,3 to 4 Years,2013,DETE
570,False,False,False,False,False,False,False,False,False,False,False,True,False,Female,41-45,7 to 10 Years,2013,DETE
571,True,False,False,False,False,False,False,False,False,False,False,False,False,Female,41-45,5 to 6 Years,2013,DETE
572,False,False,False,False,False,False,False,True,False,False,False,False,False,Male,56+,,2013,DETE
573,False,False,True,False,True,False,False,False,False,False,False,False,True,Female,41-45,1 to 2 Years,2013,DETE
574,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,51-55,5 to 6 Years,2013,DETE
575,False,False,False,True,False,False,False,False,False,False,False,True,False,Female,31-35,7 to 10 Years,2013,DETE
576,False,True,False,True,False,False,False,False,False,False,False,False,False,Female,26-30,,2013,DETE
577,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,36-40,11 to 20 Years,2013,DETE
578,False,False,False,False,True,False,False,False,True,False,False,False,False,Male,56+,7 to 10 Years,2013,DETE
579,False,False,True,False,False,False,False,False,False,False,False,False,False,Male,56+,7 to 10 Years,2013,DETE
580,False,False,False,False,False,False,False,True,False,False,False,False,False,Male,56+,20 Plus Years,2013,DETE
581,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,11 to 20 Years,2013,DETE
582,False,False,True,False,False,False,False,False,False,False,False,True,False,Female,56+,11 to 20 Years,2013,DETE
583,False,False,False,False,False,True,True,False,False,False,False,False,False,Female,56+,20 Plus Years,2013,DETE
584,False,False,False,True,False,False,False,False,False,False,False,False,False,Female,51-55,5 to 6 Years,2013,DETE
585,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,21-25,Under 1 Year,2013,DETE
586,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,51-55,7 to 10 Years,2010,DETE
587,False,False,False,False,False,False,False,False,False,False,False,True,False,Female,56+,11 to 20 Years,2013,DETE
588,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,31-35,1 to 2 Years,2013,DETE
589,False,False,False,False,False,False,True,False,False,False,True,False,False,Male,56+,20 Plus Years,2013,DETE
590,False,False,False,False,True,False,False,False,True,False,True,False,False,Female,31-35,1 to 2 Years,2014,DETE
591,False,False,True,False,False,False,False,False,False,False,True,False,False,Female,51-55,11 to 20 Years,2013,DETE
592,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,3 to 4 Years,2013,DETE
593,False,False,True,True,False,True,False,False,False,False,True,True,False,Female,36-40,3 to 4 Years,2013,DETE
594,False,False,True,False,False,False,False,False,False,False,False,False,False,Female,56+,,2013,DETE
595,False,False,False,False,False,False,False,False,False,False,False,True,False,Female,56+,7 to 10 Years,2013,DETE
596,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,11 to 20 Years,2013,DETE
597,False,False,False,False,False,False,False,False,False,False,True,False,False,Male,56+,20 Plus Years,2013,DETE
598,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,20 Plus Years,2013,DETE
599,False,False,False,False,False,False,False,False,False,False,False,True,False,Female,56+,11 to 20 Years,2013,DETE
600,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,,2013,DETE
601,False,False,False,False,False,True,True,False,False,False,False,False,False,Female,26-30,3 to 4 Years,2013,DETE
602,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,5 to 6 Years,2013,DETE
603,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,36-40,Under 1 Year,2013,DETE
604,False,False,True,False,False,False,False,False,False,False,False,False,False,Female,56+,11 to 20 Years,2013,DETE
605,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,3 to 4 Years,2013,DETE
606,False,False,False,False,False,False,False,False,False,False,False,True,False,Female,56+,11 to 20 Years,2013,DETE
607,False,False,False,False,True,True,False,False,False,False,False,False,False,Female,31-35,1 to 2 Years,2013,DETE
608,False,False,False,False,True,False,False,False,False,False,False,True,False,Female,31-35,1 to 2 Years,2013,DETE
609,False,False,True,False,False,False,False,False,False,False,False,False,False,Male,56+,Under 1 Year,2012,DETE
610,False,False,False,False,False,True,False,False,False,False,False,False,False,Female,56+,20 Plus Years,2013,DETE
611,False,False,True,False,False,False,False,False,False,False,False,False,False,Male,56+,20 Plus Years,2013,DETE
612,False,False,True,False,False,False,False,False,False,False,False,False,False,Female,51-55,11 to 20 Years,2013,DETE
613,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,26-30,3 to 4 Years,2013,DETE
614,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,11 to 20 Years,2013,DETE
615,False,False,True,False,False,False,False,False,False,False,False,False,False,Male,51-55,11 to 20 Years,2013,DETE
616,False,False,False,False,False,False,False,False,False,False,False,True,True,Female,56+,20 Plus Years,2013,DETE
617,False,False,False,False,False,True,False,False,True,False,True,False,False,Female,51-55,5 to 6 Years,2013,DETE
618,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,11 to 20 Years,2013,DETE
619,False,True,False,False,False,False,False,False,False,False,False,False,False,Female,36-40,7 to 10 Years,2013,DETE
620,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,11 to 20 Years,2013,DETE
621,False,False,False,True,True,False,False,False,False,False,False,False,False,Female,51-55,1 to 2 Years,2013,DETE
622,False,False,False,False,False,False,False,True,False,False,False,False,False,Male,56+,5 to 6 Years,2013,DETE
623,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,5 to 6 Years,2013,DETE
624,False,False,False,False,True,False,False,False,False,False,False,False,False,Female,56+,7 to 10 Years,2013,DETE
625,False,False,False,False,False,False,False,False,False,False,False,True,False,Female,41-45,1 to 2 Years,2013,DETE
626,False,True,False,False,False,True,False,False,False,False,False,False,False,Female,26-30,3 to 4 Years,2013,DETE
627,False,False,True,False,False,False,False,False,False,False,False,False,False,Female,56+,11 to 20 Years,2013,DETE
628,False,False,False,False,False,False,False,True,False,False,False,False,False,Male,56+,7 to 10 Years,2014,DETE
629,False,False,False,False,True,False,True,False,True,False,False,False,False,Female,56+,20 Plus Years,2013,DETE
630,False,False,True,False,False,False,False,False,False,False,False,True,False,Female,56+,5 to 6 Years,2013,DETE
631,False,False,True,False,False,False,False,False,False,False,False,False,True,Male,41-45,5 to 6 Years,2013,DETE
632,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,Under 1 Year,2013,DETE
633,False,False,True,False,False,False,False,False,False,False,False,False,False,Female,56+,20 Plus Years,2013,DETE
634,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,20 Plus Years,2013,DETE
635,False,False,False,False,False,False,False,False,False,False,True,True,False,Female,51-55,20 Plus Years,2013,DETE
636,False,False,False,False,False,False,False,False,False,False,False,True,False,Female,56+,11 to 20 Years,2014,DETE
637,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,36-40,Under 1 Year,2013,DETE
638,False,False,False,False,False,False,False,False,False,False,False,True,False,Male,56+,20 Plus Years,2014,DETE
639,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,7 to 10 Years,2013,DETE
640,False,False,True,False,False,False,False,False,False,False,False,False,False,Female,41-45,5 to 6 Years,2013,DETE
641,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,36-40,3 to 4 Years,2013,DETE
642,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,31-35,3 to 4 Years,2013,DETE
643,False,False,True,False,False,False,False,False,False,False,False,False,False,Female,56+,3 to 4 Years,2013,DETE
644,False,False,False,False,False,False,False,False,False,False,False,True,False,Female,56+,5 to 6 Years,2013,DETE
645,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,11 to 20 Years,2013,DETE
646,False,False,False,False,True,True,False,False,True,False,False,False,False,Male,51-55,11 to 20 Years,2013,DETE
647,False,False,True,False,False,False,False,False,False,False,False,False,False,Female,51-55,11 to 20 Years,2013,DETE
648,False,True,False,False,True,True,False,True,False,False,False,False,False,Female,51-55,3 to 4 Years,2013,DETE
649,False,True,False,False,False,False,False,False,False,False,False,False,False,Female,51-55,5 to 6 Years,2013,DETE
650,False,True,False,False,False,False,True,False,False,False,False,False,False,Female,56+,7 to 10 Years,2013,DETE
651,False,False,False,False,False,False,False,False,False,False,True,True,False,Female,51-55,1 to 2 Years,2013,DETE
652,False,False,False,True,False,False,False,False,False,False,False,False,False,Female,56+,11 to 20 Years,2013,DETE
653,False,False,True,False,False,False,False,False,False,False,False,False,False,Female,56+,Under 1 Year,2013,DETE
654,False,False,False,False,False,False,False,False,False,False,False,True,False,Female,56+,11 to 20 Years,2014,DETE
655,False,False,True,False,False,False,False,False,False,False,False,True,False,Male,56+,11 to 20 Years,2013,DETE
656,False,False,False,True,False,False,False,False,False,False,False,False,False,Female,26-30,1 to 2 Years,2013,DETE
657,False,False,True,True,False,False,False,False,False,False,False,True,False,Female,51-55,20 Plus Years,2013,DETE
658,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,56+,11 to 20 Years,2013,DETE
659,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,41-45,,2013,DETE
660,False,False,False,False,False,False,False,True,False,False,False,False,False,Male,56+,,2013,DETE
661,False,False,False,False,False,False,False,True,False,False,False,False,False,Male,56+,3 to 4 Years,2014,DETE
662,False,False,False,True,False,False,False,False,False,False,False,False,False,Female,46-50,,2013,DETE
663,False,False,False,False,False,False,False,False,False,False,False,True,False,Female,56+,,2013,DETE
664,True,False,False,False,False,False,False,False,False,False,False,True,False,Male,46-50,1 to 2 Years,2014,DETE
665,False,False,False,False,True,True,False,False,True,False,False,True,False,Female,,11 to 20 Years,2014,DETE
666,False,True,False,False,False,False,False,False,False,False,False,False,False,Male,21-25,1 to 2 Years,2014,DETE
667,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,41-45,1 to 2 Years,2013,DETE
668,False,False,False,False,False,False,False,True,False,False,False,False,False,Male,56+,11 to 20 Years,2014,DETE
669,False,True,False,False,False,True,False,False,False,False,False,False,False,Female,26-30,Under 1 Year,2013,DETE
670,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,21-25,Under 1 Year,2013,DETE
671,False,True,False,False,False,False,False,False,False,False,False,False,False,Female,41-45,3 to 4 Years,2013,DETE
672,False,False,False,False,True,False,False,False,False,False,True,True,False,Female,56+,11 to 20 Years,2014,DETE
673,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,Under 1 Year,2013,DETE
674,False,False,True,False,False,False,False,False,False,False,False,False,False,Female,51-55,11 to 20 Years,2013,DETE
675,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,20 Plus Years,2013,DETE
676,False,True,False,False,False,False,False,False,True,False,False,False,False,Female,26-30,3 to 4 Years,2014,DETE
677,False,False,True,False,False,False,False,False,False,False,False,False,False,Female,56+,20 Plus Years,2013,DETE
678,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,36-40,1 to 2 Years,2013,DETE
679,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,56+,11 to 20 Years,2013,DETE
680,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,21-25,Under 1 Year,2013,DETE
681,False,False,True,False,False,False,False,False,False,False,False,False,False,Female,51-55,11 to 20 Years,2014,DETE
682,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,46-50,20 Plus Years,2013,DETE
683,False,True,False,False,False,False,False,False,True,False,False,False,False,Male,21-25,,2012,DETE
684,False,False,False,False,False,False,True,False,False,False,False,False,False,Female,46-50,7 to 10 Years,2013,DETE
685,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,56+,3 to 4 Years,2014,DETE
686,False,False,True,False,False,False,False,False,False,False,False,False,False,Female,56+,,2013,DETE
687,True,False,False,False,False,False,False,False,False,False,False,False,False,Female,46-50,Under 1 Year,2013,DETE
688,False,False,False,False,False,False,False,False,False,False,False,True,False,Female,56+,11 to 20 Years,2013,DETE
689,False,False,False,False,False,False,False,False,False,False,False,True,False,Female,56+,,2012,DETE
690,False,True,False,False,False,False,False,False,False,False,False,False,False,Female,31-35,7 to 10 Years,2014,DETE
691,False,True,False,False,False,False,False,False,False,False,False,False,False,Female,36-40,1 to 2 Years,2014,DETE
692,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,21-25,1 to 2 Years,2013,DETE
693,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,41-45,3 to 4 Years,2014,DETE
694,False,False,False,True,False,False,False,False,False,False,False,False,False,Female,46-50,,2012,DETE
695,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,56+,1 to 2 Years,2013,DETE
696,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,26-30,5 to 6 Years,2013,DETE
697,False,False,False,False,False,False,False,False,True,False,True,True,False,Female,51-55,20 Plus Years,2013,DETE
698,False,False,False,False,False,False,False,False,False,False,False,True,False,Female,41-45,3 to 4 Years,2013,DETE
699,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,56+,,2012,DETE
700,True,False,False,False,False,False,False,False,False,False,False,False,False,Male,21-25,Under 1 Year,2013,DETE
701,False,True,False,False,False,False,False,False,False,False,False,False,False,Female,46-50,20 Plus Years,2013,DETE
702,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,56+,7 to 10 Years,2013,DETE
703,False,False,False,False,True,False,True,False,False,False,False,False,False,Female,51-55,Under 1 Year,2013,DETE
704,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,41-45,,2012,DETE
705,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,56+,,2013,DETE
706,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,56+,20 Plus Years,2013,DETE
707,False,False,True,False,False,False,False,False,False,False,False,False,False,Female,41-45,5 to 6 Years,2013,DETE
708,False,False,True,False,False,False,False,False,False,False,False,False,False,Female,,,2012,DETE
709,False,True,False,False,False,False,False,False,False,False,True,True,False,Female,51-55,,2012,DETE
710,False,False,False,True,False,False,False,False,False,False,False,False,False,Female,56+,20 Plus Years,2013,DETE
711,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,56+,20 Plus Years,2014,DETE
712,False,False,False,True,False,False,False,False,False,False,False,False,False,Female,56+,,2013,DETE
713,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,56+,11 to 20 Years,2013,DETE
714,False,False,False,False,False,False,False,False,False,False,False,True,False,Male,56+,20 Plus Years,2013,DETE
715,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,36-40,Under 1 Year,2013,DETE
716,False,False,False,False,False,False,False,False,False,False,False,True,False,Female,51-55,11 to 20 Years,2013,DETE
717,False,False,False,False,False,False,False,False,False,False,False,True,False,Female,56+,7 to 10 Years,2013,DETE
718,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,41-45,,2012,DETE
719,False,False,False,False,False,False,True,False,True,True,False,False,False,Male,26-30,Under 1 Year,2013,DETE
720,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,31-35,Under 1 Year,2013,DETE
721,False,True,False,False,False,False,False,False,False,True,False,False,False,Male,21-25,Under 1 Year,2013,DETE
722,False,False,False,False,False,False,False,True,False,False,False,False,False,Male,51-55,Under 1 Year,2013,DETE
723,False,False,False,False,False,False,False,True,False,False,False,False,False,Male,31-35,Under 1 Year,2013,DETE
724,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,46-50,,2012,DETE
725,False,False,False,False,False,False,False,True,False,False,False,False,False,Male,26-30,,2012,DETE
726,False,False,False,False,False,False,False,False,False,True,False,True,False,Male,56+,20 Plus Years,2014,DETE
727,False,False,False,False,False,False,False,False,False,False,False,True,False,Female,51-55,11 to 20 Years,2014,DETE
728,False,False,False,False,False,False,False,False,False,False,True,True,False,Female,56+,1 to 2 Years,2014,DETE
729,False,False,False,False,True,False,True,False,False,False,False,True,False,Male,56+,,2012,DETE
730,False,False,False,False,False,False,False,False,False,True,False,False,False,Female,46-50,11 to 20 Years,2013,DETE
731,False,False,False,False,True,False,False,False,True,False,True,False,False,Male,56+,11 to 20 Years,2014,DETE
732,False,False,False,False,False,False,False,False,False,False,False,True,False,Male,56+,20 Plus Years,2014,DETE
733,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,,2012,DETE
734,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,20 Plus Years,2013,DETE
735,False,False,True,True,False,False,False,False,False,False,False,False,False,Female,56+,,2013,DETE
736,False,False,True,False,False,False,False,False,False,False,False,True,False,Female,56+,11 to 20 Years,2013,DETE
737,False,False,True,False,False,False,False,False,False,False,False,False,False,Male,56+,7 to 10 Years,2013,DETE
738,False,False,True,False,False,False,False,False,False,False,False,False,False,Female,56+,11 to 20 Years,2013,DETE
739,False,False,False,True,False,False,False,False,False,False,False,True,False,Female,56+,,2012,DETE
740,False,False,False,False,False,False,False,False,False,False,False,True,False,Male,56+,,2012,DETE
741,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,11 to 20 Years,2014,DETE
742,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,51-55,11 to 20 Years,2014,DETE
743,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,1 to 2 Years,2014,DETE
744,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,41-45,7 to 10 Years,2013,DETE
745,False,False,False,False,False,False,False,True,False,False,False,False,False,Male,56+,,2012,DETE
746,False,False,False,True,False,False,False,False,False,False,False,False,False,Female,56+,11 to 20 Years,2014,DETE
747,False,False,False,True,False,False,False,False,False,False,False,False,False,Female,41-45,5 to 6 Years,2014,DETE
748,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,11 to 20 Years,2013,DETE
749,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,51-55,,2012,DETE
750,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,20 Plus Years,2014,DETE
751,False,False,False,False,False,True,False,False,False,False,False,False,False,Male,56+,7 to 10 Years,2013,DETE
752,False,False,True,False,False,False,False,False,False,False,False,False,False,Female,46-50,,2013,DETE
753,False,False,True,False,False,True,False,False,False,False,False,True,False,Female,31-35,1 to 2 Years,2013,DETE
754,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,,2012,DETE
755,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,41-45,Under 1 Year,2013,DETE
756,False,False,False,False,False,False,False,False,False,False,False,True,False,Female,56+,11 to 20 Years,2013,DETE
757,False,False,False,False,True,True,False,False,False,False,False,True,False,Male,56+,20 Plus Years,2014,DETE
758,False,False,False,False,False,False,False,False,False,False,False,True,False,Male,56+,11 to 20 Years,2013,DETE
759,False,False,False,False,True,True,False,False,False,False,False,False,False,Female,51-55,11 to 20 Years,2013,DETE
760,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,51-55,,2012,DETE
761,False,False,False,True,False,False,False,False,False,False,False,False,False,Female,51-55,,2013,DETE
762,False,True,False,False,False,False,False,False,False,False,False,False,False,Female,41-45,Under 1 Year,2006,DETE
763,False,False,False,False,False,False,False,False,False,False,False,True,False,Female,56+,7 to 10 Years,2013,DETE
764,False,False,False,False,False,False,False,False,False,False,False,True,False,Female,51-55,,2012,DETE
765,False,False,False,False,False,True,False,False,True,False,False,True,False,Male,51-55,20 Plus Years,2014,DETE
766,False,True,False,False,False,False,False,False,False,False,False,False,False,Male,26-30,7 to 10 Years,2014,DETE
767,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,56+,20 Plus Years,2013,DETE
768,False,False,True,False,True,True,False,False,False,False,True,True,True,Male,56+,20 Plus Years,2014,DETE
769,False,False,True,False,False,False,False,False,False,False,False,False,False,Female,46-50,,2013,DETE
770,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,,2012,DETE
771,False,True,False,False,False,False,False,False,False,False,False,False,False,Male,36-40,7 to 10 Years,2014,DETE
772,False,False,False,False,False,False,False,False,False,False,True,True,False,Female,56+,7 to 10 Years,2013,DETE
773,False,False,False,False,False,False,False,True,False,False,False,False,False,Male,56+,,2012,DETE
774,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,41-45,,2012,DETE
775,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,,2013,DETE
776,False,False,False,False,False,False,False,True,False,False,False,False,False,Male,31-35,,2012,DETE
777,False,False,False,False,False,False,False,True,False,False,False,False,False,Male,56+,,2012,DETE
778,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,20 Plus Years,2013,DETE
779,False,False,False,False,False,False,False,True,False,False,False,False,False,Male,56+,20 Plus Years,2013,DETE
780,False,False,False,False,False,False,False,True,False,False,False,False,False,Male,56+,,2013,DETE
781,False,False,False,False,False,False,False,False,False,False,True,True,False,Female,56+,,2013,DETE
782,False,False,False,False,False,False,False,True,False,False,False,False,False,Male,56+,5 to 6 Years,2013,DETE
783,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,,2013,DETE
784,False,True,False,False,False,True,False,False,True,False,False,True,False,Female,21-25,Under 1 Year,2013,DETE
785,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,,2014,DETE
786,False,True,False,False,False,True,False,False,False,True,False,False,False,Female,41-45,5 to 6 Years,2014,DETE
787,False,False,False,False,False,False,False,False,False,False,False,True,False,Female,56+,,2014,DETE
788,False,True,False,False,False,False,False,False,False,False,False,False,False,Female,41-45,,2012,DETE
789,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,51-55,11 to 20 Years,2014,DETE
790,False,False,False,False,False,False,False,False,True,False,True,False,False,Male,36-40,5 to 6 Years,2014,DETE
791,False,False,False,False,False,False,False,False,True,False,False,False,False,Female,46-50,,2012,DETE
792,False,False,True,False,True,False,False,False,True,False,False,False,False,Female,56+,,2012,DETE
793,False,False,True,False,False,False,False,False,False,False,False,False,False,Male,56+,7 to 10 Years,2013,DETE
794,True,False,False,False,False,False,False,False,False,False,False,False,False,Female,36-40,,2013,DETE
795,False,False,False,False,False,False,False,False,False,False,False,True,False,Male,56+,,2012,DETE
796,False,False,False,False,False,False,False,False,False,False,False,True,False,Male,56+,,2012,DETE
797,False,False,False,True,False,False,False,False,False,False,False,False,False,Female,36-40,,2012,DETE
798,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,36-40,,2012,DETE
799,False,False,True,False,False,False,False,False,False,False,False,False,False,Female,51-55,,2012,DETE
800,False,False,True,False,False,False,False,False,False,False,False,True,False,Female,21-25,3 to 4 Years,2014,DETE
801,False,False,True,False,False,False,False,False,False,False,False,False,False,Male,56+,20 Plus Years,2014,DETE
802,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,,,2013,DETE
803,False,True,False,False,False,False,False,False,False,False,False,False,False,Female,46-50,7 to 10 Years,2014,DETE
804,False,True,False,False,False,False,False,False,False,False,False,False,False,Female,26-30,1 to 2 Years,2014,DETE
805,False,False,False,False,False,False,False,False,False,False,False,True,False,Female,56+,,2012,DETE
806,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,41-45,7 to 10 Years,2013,DETE
807,False,False,False,False,True,False,False,False,False,False,False,True,False,Female,36-40,7 to 10 Years,2013,DETE
808,False,False,False,True,False,False,False,False,False,False,False,False,False,Female,26-30,3 to 4 Years,2013,DETE
809,False,False,False,False,False,False,False,False,False,False,True,True,False,Female,51-55,7 to 10 Years,2014,DETE
810,False,False,False,False,False,False,False,True,False,False,False,False,False,Male,56+,,2012,DETE
811,False,False,False,False,False,False,True,False,False,False,True,True,False,Female,41-45,3 to 4 Years,2013,DETE
812,False,False,False,False,False,False,False,True,False,False,False,False,False,Male,56+,7 to 10 Years,2014,DETE
813,False,False,False,False,False,False,False,False,False,False,True,True,False,Female,56+,5 to 6 Years,2013,DETE
814,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,,2013,DETE
815,False,True,False,False,False,False,False,False,False,False,False,False,False,Male,21-25,1 to 2 Years,2014,DETE
816,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,21-25,1 to 2 Years,2014,DETE
817,False,False,True,True,False,False,False,False,False,False,True,False,False,Female,56+,11 to 20 Years,2014,DETE
818,False,False,False,False,False,False,False,True,False,False,False,False,False,Male,51-55,20 Plus Years,2014,DETE
819,False,False,False,True,False,False,False,False,False,False,False,True,False,Female,31-35,5 to 6 Years,2014,DETE
820,False,False,True,False,False,False,False,False,False,False,False,False,False,Female,41-45,3 to 4 Years,2013,DETE
821,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,,,2013,DETE
